,corn,olives,mushrooms,spinach,pineapple,artichoke,chilli,pepper,onion,mozzarella,egg,pepperoni,beef,chicken,bacon,vegan,vegetarian,meaty
4692,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
4693,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,True
4694,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True
4695,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
4696,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True
4697,False,False,False,False,True,False,True,True,False,True,True,True,False,True,False,False,False,True
4698,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,True
4699,False,True,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True
4700,True,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,True
4701,True,False,False,False,True,True,False,False,False,True,False,True,True,False,True,False,False,True
4702,False,False,True,False,False,False,True,False,False,True,True,True,False,False,True,False,False,True
4703,False,False,False,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True
4704,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False
4705,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
4706,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True
4707,True,True,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,True
4708,True,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,False,True
4709,True,True,False,False,False,False,False,True,False,True,True,True,True,False,True,False,False,True
4710,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False
4711,True,False,True,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True
4712,False,False,False,True,False,True,True,False,False,True,True,True,False,True,False,False,False,True
4713,True,False,False,False,False,True,False,False,True,True,True,True,False,False,True,False,False,True
4714,False,True,False,True,False,False,False,False,True,True,True,True,True,False,True,False,False,True
4715,False,True,False,False,False,False,True,True,False,True,False,True,True,False,True,False,False,True
4716,False,True,False,False,False,False,False,True,True,True,True,True,True,True,False,False,False,True
4717,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True
4718,False,False,False,False,True,False,True,False,False,True,True,False,True,True,False,False,False,True
4719,False,False,False,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True
4720,False,False,True,False,False,True,False,False,True,False,True,True,False,True,True,False,False,True
4721,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
4722,False,False,False,True,False,True,False,False,True,True,False,True,True,False,False,False,False,True
4723,True,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True
4724,False,True,False,True,True,False,False,False,False,True,True,False,True,False,True,False,False,True
4725,False,False,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,True
4726,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
4727,False,True,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True
4728,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,True
4729,False,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,True
4730,True,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True
4731,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
4732,False,False,False,False,True,False,True,False,True,True,False,False,True,False,True,False,False,True
4733,False,False,True,False,False,False,True,True,False,False,True,True,True,False,True,False,False,True
4734,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,True
4735,False,False,True,True,False,False,False,False,True,False,True,True,True,False,True,False,False,True
4736,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True
4737,False,True,True,False,False,False,False,True,False,True,True,False,False,True,True,False,False,True
4738,False,False,False,True,False,False,True,False,True,True,True,False,False,True,False,False,False,True
4739,True,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True
4740,True,False,False,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True
4741,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True
4742,False,True,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True
4743,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,True,False
4744,False,False,False,False,False,False,True,True,False,False,True,True,False,True,True,False,False,True
4745,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
4746,False,True,True,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True
4747,False,True,True,False,False,False,True,False,False,False,True,False,True,True,True,False,False,True
4748,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
4749,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
4750,False,False,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,True
4751,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
4752,False,False,True,True,False,True,False,False,False,True,False,True,True,True,False,False,False,True
4753,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False
4754,True,True,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,True
4755,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True
4756,False,False,True,False,False,True,True,False,False,True,False,True,True,False,True,False,False,True
4757,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,True
4758,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True
4759,False,False,False,False,False,True,False,True,True,True,False,True,False,True,False,False,False,True
