,day,minute,hour,second,type
71386,Saturday,28,9,47,no_traffic
71387,Saturday,29,9,4,no_traffic
71388,Saturday,29,9,19,no_traffic
71389,Saturday,29,9,48,no_traffic
71390,Saturday,30,9,12,no_traffic
71391,Saturday,30,9,35,no_traffic
71392,Saturday,30,9,53,no_traffic
71393,Saturday,31,9,14,no_traffic
71394,Saturday,31,9,43,no_traffic
71395,Saturday,32,9,4,no_traffic
71396,Saturday,32,9,23,no_traffic
71397,Saturday,32,9,42,no_traffic
71398,Saturday,33,9,4,no_traffic
71400,Saturday,33,9,35,no_traffic
71401,Saturday,33,9,46,no_traffic
71402,Saturday,34,9,4,no_traffic
71403,Saturday,34,9,9,no_traffic
71404,Saturday,34,9,23,no_traffic
71406,Saturday,34,9,49,no_traffic
71407,Saturday,34,9,58,no_traffic
71408,Saturday,34,9,59,no_traffic
71409,Saturday,35,9,16,no_traffic
71410,Saturday,35,9,37,no_traffic
71412,Saturday,35,9,40,no_traffic
71413,Saturday,35,9,46,no_traffic
71414,Saturday,35,9,49,no_traffic
71415,Saturday,35,9,51,no_traffic
71416,Saturday,36,9,14,no_traffic
71418,Saturday,37,9,6,no_traffic
71420,Saturday,37,9,56,no_traffic
71421,Saturday,37,9,57,no_traffic
71423,Saturday,38,9,30,no_traffic
71424,Saturday,38,9,50,no_traffic
71425,Saturday,38,9,53,no_traffic
71426,Saturday,39,9,12,no_traffic
71427,Saturday,39,9,19,no_traffic
71428,Saturday,39,9,25,no_traffic
71429,Saturday,39,9,43,no_traffic
71430,Saturday,39,9,48,no_traffic
71431,Saturday,40,9,14,no_traffic
71432,Saturday,40,9,42,no_traffic
71433,Saturday,40,9,45,no_traffic
71434,Saturday,41,9,2,no_traffic
71435,Saturday,41,9,27,no_traffic
71436,Saturday,41,9,38,no_traffic
71437,Saturday,41,9,53,no_traffic
71438,Saturday,41,9,56,no_traffic
71439,Saturday,42,9,14,no_traffic
71440,Saturday,42,9,40,no_traffic
71441,Saturday,42,9,51,no_traffic
71442,Saturday,43,9,9,no_traffic
71443,Saturday,43,9,37,no_traffic
71444,Saturday,43,9,56,no_traffic
71446,Saturday,43,9,58,no_traffic
71447,Saturday,44,9,2,no_traffic
71448,Saturday,44,9,25,no_traffic
71450,Saturday,44,9,56,no_traffic
71451,Saturday,45,9,7,no_traffic
71452,Saturday,45,9,36,no_traffic
71453,Saturday,45,9,54,no_traffic
71454,Saturday,46,9,16,no_traffic
71455,Saturday,46,9,43,no_traffic
71456,Saturday,46,9,47,no_traffic
71457,Saturday,46,9,59,no_traffic
71458,Saturday,47,9,22,no_traffic
71459,Saturday,47,9,49,no_traffic
71460,Saturday,47,9,53,no_traffic
71461,Saturday,48,9,18,no_traffic
71462,Saturday,48,9,34,no_traffic
71463,Saturday,48,9,53,no_traffic
71464,Saturday,49,9,18,no_traffic
71467,Saturday,50,9,12,no_traffic
71469,Saturday,50,9,27,no_traffic
71470,Saturday,50,9,32,no_traffic
71472,Saturday,50,9,43,no_traffic
71473,Saturday,51,9,5,no_traffic
71475,Saturday,51,9,20,no_traffic
71476,Saturday,51,9,33,no_traffic
71477,Saturday,51,9,50,no_traffic
71478,Saturday,51,9,58,no_traffic
71479,Saturday,52,9,15,no_traffic
71481,Saturday,52,9,35,no_traffic
71482,Saturday,53,9,1,no_traffic
71483,Saturday,53,9,5,no_traffic
71484,Saturday,53,9,11,no_traffic
71485,Saturday,53,9,25,no_traffic
71486,Saturday,53,9,33,no_traffic
71487,Saturday,53,9,59,no_traffic
71488,Saturday,54,9,13,no_traffic
71489,Saturday,54,9,40,no_traffic
71490,Saturday,54,9,57,no_traffic
71491,Saturday,55,9,18,no_traffic
71492,Saturday,55,9,47,no_traffic
71493,Saturday,56,9,11,no_traffic
71494,Saturday,56,9,18,no_traffic
71495,Saturday,56,9,44,no_traffic
71496,Saturday,57,9,6,no_traffic
71497,Saturday,57,9,19,no_traffic
71498,Saturday,57,9,30,no_traffic
71499,Saturday,57,9,42,no_traffic
71500,Saturday,57,9,54,no_traffic
71501,Saturday,57,9,58,no_traffic
71502,Saturday,58,9,11,no_traffic
71503,Saturday,58,9,22,no_traffic
71505,Saturday,58,9,58,no_traffic
71507,Saturday,59,9,14,no_traffic
71508,Saturday,59,9,17,no_traffic
71509,Saturday,59,9,19,no_traffic
71512,Saturday,59,9,52,no_traffic
71513,Saturday,59,9,57,no_traffic
71515,Saturday,0,8,41,no_traffic
71516,Saturday,0,8,51,no_traffic
71517,Saturday,0,8,54,no_traffic
71519,Saturday,1,8,29,no_traffic
71520,Saturday,1,8,36,no_traffic
71521,Saturday,1,8,44,no_traffic
71523,Saturday,2,8,20,no_traffic
71524,Saturday,2,8,28,no_traffic
71525,Saturday,2,8,51,no_traffic
71526,Saturday,3,8,12,no_traffic
71527,Saturday,3,8,26,no_traffic
71528,Saturday,3,8,32,no_traffic
71529,Saturday,3,8,45,no_traffic
71531,Saturday,3,8,50,no_traffic
71532,Saturday,3,8,56,no_traffic
71533,Saturday,4,8,6,no_traffic
71534,Saturday,4,8,32,no_traffic
71536,Saturday,4,8,56,no_traffic
71537,Saturday,5,8,0,no_traffic
71538,Saturday,5,8,3,no_traffic
71539,Saturday,5,8,19,no_traffic
71540,Saturday,5,8,38,no_traffic
71541,Saturday,5,8,51,no_traffic
71542,Saturday,6,8,6,no_traffic
71543,Saturday,6,8,26,no_traffic
71544,Saturday,6,8,32,no_traffic
71545,Saturday,6,8,58,no_traffic
71546,Saturday,7,8,6,no_traffic
71547,Saturday,7,8,14,no_traffic
71548,Saturday,7,8,36,no_traffic
71549,Saturday,7,8,52,no_traffic
71550,Saturday,7,8,57,no_traffic
71552,Saturday,8,8,23,no_traffic
71553,Saturday,8,8,34,no_traffic
71554,Saturday,8,8,51,no_traffic
71555,Saturday,9,8,3,no_traffic
71556,Saturday,9,8,15,no_traffic
71557,Saturday,9,8,36,no_traffic
71559,Saturday,9,8,59,no_traffic
71560,Saturday,10,8,24,no_traffic
71562,Saturday,10,8,46,no_traffic
71564,Saturday,11,8,19,no_traffic
71565,Saturday,11,8,42,no_traffic
71566,Saturday,11,8,43,no_traffic
71567,Saturday,12,8,7,no_traffic
71568,Saturday,12,8,29,no_traffic
71570,Saturday,12,8,48,no_traffic
71571,Saturday,13,8,4,no_traffic
71572,Saturday,13,8,17,no_traffic
71575,Saturday,13,8,32,no_traffic
71576,Saturday,14,8,0,no_traffic
71577,Saturday,14,8,27,no_traffic
71578,Saturday,14,8,31,no_traffic
71579,Saturday,14,8,47,no_traffic
71580,Saturday,15,8,15,no_traffic
71581,Saturday,15,8,34,no_traffic
71582,Saturday,15,8,56,no_traffic
71583,Saturday,16,8,17,no_traffic
71584,Saturday,16,8,23,no_traffic
71587,Saturday,16,8,42,no_traffic
71588,Saturday,16,8,55,no_traffic
71589,Saturday,16,8,57,no_traffic
71590,Saturday,17,8,14,no_traffic
71591,Saturday,17,8,42,no_traffic
71592,Saturday,18,8,7,no_traffic
71593,Saturday,18,8,16,no_traffic
71595,Saturday,18,8,50,no_traffic
71597,Saturday,19,8,8,no_traffic
71598,Saturday,19,8,16,no_traffic
71599,Saturday,19,8,41,no_traffic
71601,Saturday,20,8,1,no_traffic
71602,Saturday,20,8,3,no_traffic
71603,Saturday,20,8,16,no_traffic
71605,Saturday,20,8,33,no_traffic
71607,Saturday,21,8,11,no_traffic
71608,Saturday,21,8,30,no_traffic
71609,Saturday,21,8,41,no_traffic
71610,Saturday,21,8,46,no_traffic
71611,Saturday,21,8,56,no_traffic
71612,Saturday,22,8,23,no_traffic
71613,Saturday,22,8,51,no_traffic
71614,Saturday,22,8,54,no_traffic
71615,Saturday,22,8,59,no_traffic
71616,Saturday,23,8,27,no_traffic
71617,Saturday,23,8,31,no_traffic
71618,Saturday,23,8,53,no_traffic
71620,Saturday,24,8,13,no_traffic
71621,Saturday,24,8,14,no_traffic
71622,Saturday,24,8,30,no_traffic
71623,Saturday,24,8,31,no_traffic
71625,Saturday,25,8,14,no_traffic
71626,Saturday,25,8,17,no_traffic
71627,Saturday,25,8,31,no_traffic
71628,Saturday,25,8,45,no_traffic
71630,Saturday,26,8,25,no_traffic
71632,Saturday,27,8,8,no_traffic
71633,Saturday,27,8,20,no_traffic
71634,Saturday,27,8,34,no_traffic
71637,Saturday,27,8,47,no_traffic
71638,Saturday,27,8,51,no_traffic
71639,Saturday,27,8,53,no_traffic
71640,Saturday,27,8,58,no_traffic
71641,Saturday,28,8,2,no_traffic
71643,Saturday,28,8,33,no_traffic
71645,Saturday,28,8,39,no_traffic
71646,Saturday,29,8,5,no_traffic
71647,Saturday,29,8,32,no_traffic
71649,Saturday,29,8,59,no_traffic
71650,Saturday,30,8,22,no_traffic
71651,Saturday,30,8,49,no_traffic
71652,Saturday,31,8,9,no_traffic
71653,Saturday,31,8,30,no_traffic
71654,Saturday,31,8,36,no_traffic
71657,Saturday,32,8,2,no_traffic
71658,Saturday,32,8,17,no_traffic
71659,Saturday,32,8,32,no_traffic
71660,Saturday,33,8,0,no_traffic
71661,Saturday,33,8,21,no_traffic
71662,Saturday,33,8,29,no_traffic
71664,Saturday,33,8,37,no_traffic
71665,Saturday,34,8,5,no_traffic
71666,Saturday,34,8,16,no_traffic
71667,Saturday,34,8,22,no_traffic
71668,Saturday,34,8,38,no_traffic
71669,Saturday,34,8,59,no_traffic
71670,Saturday,35,8,6,no_traffic
71671,Saturday,35,8,12,no_traffic
71672,Saturday,35,8,31,no_traffic
71673,Saturday,35,8,54,no_traffic
71674,Saturday,36,8,20,no_traffic
71675,Saturday,36,8,34,no_traffic
71677,Saturday,37,8,6,no_traffic
71678,Saturday,37,8,35,no_traffic
71679,Saturday,37,8,46,no_traffic
71680,Saturday,38,8,14,no_traffic
71681,Saturday,38,8,28,no_traffic
71683,Saturday,38,8,52,no_traffic
71684,Saturday,39,8,19,no_traffic
71685,Saturday,39,8,37,no_traffic
71686,Saturday,39,8,53,no_traffic
71688,Saturday,40,8,27,no_traffic
71689,Saturday,40,8,45,no_traffic
71690,Saturday,40,8,47,no_traffic
71691,Saturday,40,8,57,no_traffic
71692,Saturday,41,8,21,no_traffic
71694,Saturday,41,8,50,no_traffic
71695,Saturday,42,8,19,no_traffic
71696,Saturday,42,8,31,no_traffic
71697,Saturday,42,8,50,no_traffic
71699,Saturday,43,8,34,no_traffic
71700,Saturday,43,8,50,no_traffic
71701,Saturday,44,8,5,no_traffic
71702,Saturday,44,8,30,no_traffic
71703,Saturday,44,8,49,no_traffic
71704,Saturday,45,8,0,no_traffic
71705,Saturday,45,8,21,no_traffic
71707,Saturday,46,8,8,no_traffic
71708,Saturday,46,8,17,no_traffic
71709,Saturday,46,8,32,no_traffic
71712,Saturday,47,8,30,no_traffic
71713,Saturday,47,8,47,no_traffic
71715,Saturday,47,8,53,no_traffic
71716,Saturday,48,8,16,no_traffic
71717,Saturday,48,8,44,no_traffic
71718,Saturday,48,8,58,no_traffic
71719,Saturday,49,8,9,no_traffic
71720,Saturday,49,8,19,no_traffic
71721,Saturday,49,8,27,no_traffic
71722,Saturday,49,8,40,no_traffic
71723,Saturday,50,8,8,no_traffic
71724,Saturday,50,8,19,no_traffic
71725,Saturday,50,8,44,no_traffic
71727,Saturday,51,8,17,no_traffic
71728,Saturday,51,8,20,no_traffic
71729,Saturday,51,8,38,no_traffic
71730,Saturday,51,8,57,no_traffic
71731,Saturday,52,8,18,no_traffic
71732,Saturday,52,8,29,no_traffic
71733,Saturday,52,8,52,no_traffic
71734,Saturday,53,8,21,no_traffic
71735,Saturday,53,8,27,no_traffic
71737,Saturday,54,8,1,no_traffic
71738,Saturday,54,8,7,no_traffic
71739,Saturday,54,8,25,no_traffic
71740,Saturday,54,8,31,no_traffic
71741,Saturday,54,8,53,no_traffic
71742,Saturday,55,8,4,no_traffic
71743,Saturday,55,8,23,no_traffic
71744,Saturday,55,8,35,no_traffic
71746,Saturday,56,8,11,no_traffic
71749,Saturday,57,8,14,no_traffic
71750,Saturday,57,8,20,no_traffic
71751,Saturday,57,8,46,no_traffic
71752,Saturday,57,8,56,no_traffic
71754,Saturday,58,8,34,no_traffic
71755,Saturday,58,8,45,no_traffic
71756,Saturday,59,8,8,no_traffic
71757,Saturday,59,8,31,no_traffic
71758,Saturday,59,8,47,no_traffic
71759,Saturday,59,8,57,no_traffic
71760,Saturday,0,9,26,no_traffic
71761,Saturday,0,9,46,no_traffic
71762,Saturday,0,9,53,no_traffic
71763,Saturday,1,9,12,no_traffic
71764,Saturday,1,9,19,no_traffic
71765,Saturday,1,9,37,no_traffic
71767,Saturday,2,9,1,no_traffic
71770,Saturday,2,9,38,no_traffic
71771,Saturday,2,9,50,no_traffic
71773,Saturday,3,9,15,no_traffic
71775,Saturday,3,9,27,no_traffic
71776,Saturday,3,9,56,no_traffic
71777,Saturday,3,9,58,no_traffic
71779,Saturday,4,9,26,no_traffic
71780,Saturday,4,9,47,no_traffic
71781,Saturday,4,9,50,no_traffic
71782,Saturday,5,9,12,no_traffic
71783,Saturday,5,9,15,no_traffic
71784,Saturday,5,9,27,no_traffic
71788,Saturday,6,9,36,no_traffic
71789,Saturday,6,9,46,no_traffic
71790,Saturday,7,9,15,no_traffic
71791,Saturday,7,9,44,no_traffic
71792,Saturday,7,9,48,no_traffic
71793,Saturday,7,9,54,no_traffic
71794,Saturday,7,9,57,no_traffic
71795,Saturday,8,9,3,no_traffic
71796,Saturday,8,9,23,no_traffic
71797,Saturday,8,9,50,no_traffic
71798,Saturday,9,9,16,no_traffic
71799,Saturday,9,9,39,no_traffic
71800,Saturday,9,9,46,no_traffic
71802,Saturday,10,9,25,no_traffic
71803,Saturday,10,9,51,no_traffic
71804,Saturday,10,9,53,no_traffic
71805,Saturday,11,9,16,no_traffic
71806,Saturday,11,9,27,no_traffic
71807,Saturday,11,9,50,no_traffic
71808,Saturday,12,9,11,no_traffic
71809,Saturday,12,9,33,no_traffic
71810,Saturday,12,9,59,no_traffic
71811,Saturday,13,9,14,no_traffic
71812,Saturday,13,9,16,no_traffic
71814,Saturday,13,9,25,no_traffic
71815,Saturday,13,9,37,no_traffic
71816,Saturday,13,9,45,no_traffic
71817,Saturday,13,9,58,no_traffic
71818,Saturday,14,9,17,no_traffic
71819,Saturday,14,9,22,no_traffic
71820,Saturday,14,9,28,no_traffic
71822,Saturday,14,9,38,no_traffic
71823,Saturday,15,9,4,no_traffic
71824,Saturday,15,9,10,no_traffic
71825,Saturday,15,9,27,no_traffic
71827,Saturday,16,9,6,no_traffic
71828,Saturday,16,9,33,no_traffic
71829,Saturday,16,9,55,no_traffic
71832,Saturday,17,9,30,no_traffic
71833,Saturday,17,9,45,no_traffic
71834,Saturday,18,9,7,no_traffic
71835,Saturday,18,9,9,no_traffic
71836,Saturday,18,9,16,no_traffic
71837,Saturday,18,9,34,no_traffic
71838,Saturday,18,9,48,no_traffic
71840,Saturday,19,9,13,no_traffic
71841,Saturday,19,9,32,no_traffic
71842,Saturday,19,9,52,no_traffic
71843,Saturday,20,9,13,no_traffic
71844,Saturday,20,9,17,no_traffic
71845,Saturday,20,9,29,no_traffic
71846,Saturday,20,9,37,no_traffic
71847,Saturday,20,9,51,no_traffic
71848,Saturday,21,9,15,no_traffic
71849,Saturday,21,9,42,no_traffic
71850,Saturday,21,9,58,no_traffic
71851,Saturday,22,9,13,no_traffic
71852,Saturday,22,9,19,no_traffic
71853,Saturday,22,9,23,no_traffic
71854,Saturday,22,9,33,no_traffic
71855,Saturday,22,9,56,no_traffic
71856,Saturday,23,9,2,no_traffic
71857,Saturday,23,9,15,no_traffic
71858,Saturday,23,9,35,no_traffic
71860,Saturday,24,9,3,no_traffic
71861,Saturday,24,9,32,no_traffic
71862,Saturday,24,9,39,no_traffic
71863,Saturday,24,9,53,no_traffic
71864,Saturday,25,9,21,no_traffic
71865,Saturday,25,9,32,no_traffic
71866,Saturday,25,9,57,no_traffic
71867,Saturday,26,9,7,no_traffic
71868,Saturday,26,9,35,no_traffic
71869,Saturday,26,9,45,no_traffic
71870,Saturday,26,9,56,no_traffic
71871,Saturday,27,9,16,no_traffic
71872,Saturday,27,9,33,no_traffic
71873,Saturday,27,9,49,no_traffic
71875,Saturday,28,9,23,no_traffic
71876,Saturday,28,9,48,no_traffic
71878,Saturday,29,9,26,no_traffic
71879,Saturday,29,9,37,no_traffic
71880,Saturday,29,9,59,no_traffic
71881,Saturday,30,9,3,no_traffic
71883,Saturday,30,9,21,no_traffic
71884,Saturday,30,9,33,no_traffic
71885,Saturday,30,9,56,no_traffic
71886,Saturday,31,9,1,no_traffic
71887,Saturday,31,9,8,no_traffic
71888,Saturday,31,9,17,no_traffic
71889,Saturday,31,9,38,no_traffic
71890,Saturday,31,9,59,no_traffic
71891,Saturday,32,9,13,no_traffic
71892,Saturday,32,9,40,no_traffic
71893,Saturday,33,9,0,no_traffic
71894,Saturday,33,9,20,no_traffic
71895,Saturday,33,9,48,no_traffic
71896,Saturday,34,9,1,no_traffic
71897,Saturday,34,9,25,no_traffic
71898,Saturday,34,9,26,no_traffic
71904,Saturday,35,9,34,no_traffic
71909,Saturday,36,9,11,no_traffic
71910,Saturday,36,9,17,no_traffic
71911,Saturday,36,9,35,no_traffic
71912,Saturday,36,9,36,no_traffic
71913,Saturday,36,9,45,no_traffic
71914,Saturday,37,9,0,no_traffic
71915,Saturday,37,9,20,no_traffic
71916,Saturday,37,9,30,no_traffic
71917,Saturday,37,9,48,no_traffic
71918,Saturday,37,9,54,no_traffic
71919,Saturday,38,9,11,no_traffic
71920,Saturday,38,9,38,no_traffic
71921,Saturday,39,9,7,no_traffic
71922,Saturday,39,9,8,no_traffic
71923,Saturday,39,9,35,no_traffic
71924,Saturday,40,9,4,no_traffic
71925,Saturday,40,9,32,no_traffic
71926,Saturday,40,9,48,no_traffic
71927,Saturday,40,9,50,no_traffic
71929,Saturday,41,9,17,no_traffic
71930,Saturday,41,9,24,no_traffic
71932,Saturday,41,9,47,no_traffic
71933,Saturday,42,9,8,no_traffic
71934,Saturday,42,9,10,no_traffic
71935,Saturday,42,9,24,no_traffic
71936,Saturday,42,9,36,no_traffic
71937,Saturday,42,9,37,no_traffic
71939,Saturday,42,9,41,no_traffic
71940,Saturday,42,9,48,no_traffic
71941,Saturday,42,9,58,no_traffic
71942,Saturday,43,9,23,no_traffic
71943,Saturday,43,9,42,no_traffic
71944,Saturday,44,9,3,no_traffic
71945,Saturday,44,9,28,no_traffic
71946,Saturday,44,9,38,no_traffic
71947,Saturday,44,9,51,no_traffic
71948,Saturday,45,9,16,no_traffic
71949,Saturday,45,9,38,no_traffic
71950,Saturday,45,9,40,no_traffic
71951,Saturday,46,9,5,no_traffic
71953,Saturday,46,9,19,no_traffic
71955,Saturday,46,9,22,no_traffic
71958,Saturday,46,9,45,no_traffic
71959,Saturday,47,9,5,no_traffic
71960,Saturday,47,9,7,no_traffic
71961,Saturday,47,9,31,no_traffic
71962,Saturday,47,9,47,no_traffic
71964,Saturday,48,9,8,no_traffic
71966,Saturday,48,9,21,no_traffic
71968,Saturday,48,9,41,no_traffic
71970,Saturday,49,9,11,no_traffic
71972,Saturday,49,9,32,no_traffic
71973,Saturday,49,9,42,no_traffic
71974,Saturday,50,9,10,no_traffic
71975,Saturday,50,9,38,no_traffic
71977,Saturday,51,9,12,no_traffic
71978,Saturday,51,9,14,no_traffic
71980,Saturday,51,9,43,no_traffic
71981,Saturday,51,9,56,no_traffic
71982,Saturday,52,9,20,no_traffic
71983,Saturday,52,9,43,no_traffic
71986,Saturday,53,9,4,no_traffic
71987,Saturday,53,9,6,no_traffic
71988,Saturday,53,9,17,no_traffic
71989,Saturday,53,9,24,no_traffic
71990,Saturday,53,9,46,no_traffic
71992,Saturday,54,9,24,no_traffic
71993,Saturday,54,9,31,no_traffic
71995,Saturday,54,9,39,no_traffic
71997,Saturday,55,9,20,no_traffic
71998,Saturday,55,9,28,no_traffic
71999,Saturday,55,9,51,no_traffic
72000,Saturday,55,9,53,no_traffic
72002,Saturday,56,9,29,no_traffic
72003,Saturday,56,9,50,no_traffic
72004,Saturday,56,9,58,no_traffic
72007,Saturday,57,9,38,no_traffic
72009,Saturday,58,9,18,no_traffic
72010,Saturday,58,9,26,no_traffic
72011,Saturday,58,9,33,no_traffic
72012,Saturday,58,9,41,no_traffic
72013,Saturday,58,9,56,no_traffic
72014,Saturday,59,9,4,no_traffic
72015,Saturday,59,9,15,no_traffic
72016,Saturday,59,9,16,no_traffic
72017,Saturday,59,9,20,no_traffic
72018,Saturday,59,9,28,no_traffic
72019,Saturday,59,9,55,no_traffic
72020,Saturday,0,8,17,no_traffic
72022,Saturday,0,8,27,no_traffic
72023,Saturday,0,8,34,no_traffic
72026,Saturday,1,8,32,no_traffic
72027,Saturday,1,8,33,no_traffic
72028,Saturday,2,8,0,no_traffic
72029,Saturday,2,8,16,no_traffic
72030,Saturday,2,8,26,no_traffic
72032,Saturday,3,8,6,no_traffic
72033,Saturday,3,8,35,no_traffic
72035,Saturday,4,8,24,no_traffic
72036,Saturday,0,12,7,no_traffic
72037,Saturday,0,12,31,no_traffic
72038,Saturday,0,12,40,no_traffic
72039,Saturday,0,12,52,no_traffic
72040,Saturday,0,12,57,no_traffic
72041,Saturday,0,12,58,no_traffic
72042,Saturday,1,12,9,no_traffic
72043,Saturday,1,12,28,no_traffic
72044,Saturday,1,12,32,no_traffic
72045,Saturday,1,12,55,no_traffic
72046,Saturday,2,12,23,no_traffic
72047,Saturday,2,12,52,no_traffic
72048,Saturday,3,12,14,no_traffic
72050,Saturday,3,12,24,no_traffic
72052,Saturday,3,12,27,no_traffic
72053,Saturday,3,12,49,no_traffic
72054,Saturday,4,12,18,no_traffic
72055,Saturday,4,12,33,no_traffic
72056,Saturday,4,12,38,no_traffic
72057,Saturday,4,12,50,no_traffic
72058,Saturday,5,12,1,no_traffic
72059,Saturday,5,12,13,no_traffic
72060,Saturday,5,12,16,no_traffic
72061,Saturday,5,12,39,no_traffic
72062,Saturday,5,12,43,no_traffic
72063,Saturday,6,12,8,no_traffic
72064,Saturday,6,12,10,no_traffic
72065,Saturday,6,12,37,no_traffic
72066,Saturday,6,12,51,no_traffic
72067,Saturday,7,12,0,no_traffic
72068,Saturday,7,12,22,no_traffic
72069,Saturday,7,12,45,no_traffic
72070,Saturday,8,12,12,no_traffic
72071,Saturday,8,12,38,no_traffic
72072,Saturday,8,12,55,no_traffic
72073,Saturday,9,12,18,no_traffic
72074,Saturday,9,12,27,no_traffic
72075,Saturday,9,12,29,no_traffic
72076,Saturday,9,12,56,no_traffic
72077,Saturday,10,12,22,no_traffic
72078,Saturday,10,12,49,no_traffic
72079,Saturday,11,12,13,no_traffic
72080,Saturday,11,12,35,no_traffic
72081,Saturday,11,12,49,no_traffic
72082,Saturday,12,12,1,no_traffic
72083,Saturday,12,12,26,no_traffic
72084,Saturday,12,12,27,no_traffic
72085,Saturday,12,12,43,no_traffic
72086,Saturday,13,12,4,no_traffic
72087,Saturday,13,12,14,no_traffic
72088,Saturday,13,12,29,no_traffic
72089,Saturday,13,12,52,no_traffic
72090,Saturday,13,12,58,no_traffic
72091,Saturday,14,12,7,no_traffic
72092,Saturday,14,12,15,no_traffic
72093,Saturday,14,12,16,no_traffic
72094,Saturday,14,12,22,no_traffic
72095,Saturday,14,12,30,no_traffic
72096,Saturday,14,12,59,no_traffic
72097,Saturday,15,12,14,no_traffic
72098,Saturday,15,12,36,no_traffic
72100,Saturday,15,12,43,no_traffic
72101,Saturday,15,12,50,no_traffic
72102,Saturday,16,12,16,no_traffic
72104,Saturday,16,12,40,no_traffic
72105,Saturday,16,12,50,no_traffic
72106,Saturday,17,12,13,no_traffic
72107,Saturday,17,12,17,no_traffic
72108,Saturday,17,12,41,no_traffic
72109,Saturday,18,12,3,no_traffic
72110,Saturday,18,12,25,no_traffic
72111,Saturday,18,12,35,no_traffic
72112,Saturday,18,12,47,no_traffic
72113,Saturday,19,12,1,no_traffic
72115,Saturday,19,12,16,no_traffic
72116,Saturday,19,12,24,no_traffic
72117,Saturday,19,12,41,no_traffic
72118,Saturday,19,12,53,no_traffic
72119,Saturday,20,12,13,no_traffic
72120,Saturday,20,12,24,no_traffic
72121,Saturday,20,12,31,no_traffic
72123,Saturday,21,12,0,no_traffic
72124,Saturday,21,12,11,no_traffic
72125,Saturday,21,12,27,no_traffic
72126,Saturday,21,12,51,no_traffic
72127,Saturday,21,12,55,no_traffic
72128,Saturday,22,12,17,no_traffic
72129,Saturday,22,12,23,no_traffic
72130,Saturday,22,12,52,no_traffic
72131,Saturday,22,12,55,no_traffic
72132,Saturday,22,12,57,no_traffic
72134,Saturday,23,12,14,no_traffic
72135,Saturday,23,12,41,no_traffic
72136,Saturday,23,12,52,no_traffic
72137,Saturday,23,12,55,no_traffic
72138,Saturday,23,12,57,no_traffic
72139,Saturday,24,12,19,no_traffic
72140,Saturday,24,12,47,no_traffic
72141,Saturday,24,12,56,no_traffic
72142,Saturday,25,12,20,no_traffic
72143,Saturday,25,12,46,no_traffic
72144,Saturday,26,12,4,no_traffic
72145,Saturday,26,12,27,no_traffic
72146,Saturday,26,12,47,no_traffic
72147,Saturday,27,12,11,no_traffic
